order_id,customer_id,order_date,order_status,net_sales,disc
6701857964270,6290794971374,03-09-2025 00:00,Valid,1698,0.473488
6701857571054,8777933914350,03-09-2025 00:00,Valid,384,0.04
6701857407214,8227191161070,03-09-2025 00:00,Valid,1482.01,0.239999
6701856686318,7600898441454,03-09-2025 00:00,Valid,3689.01,0.198043
6701856653550,8406099230958,03-09-2025 00:00,Valid,1720.25,0.334011
6701856424174,8125341008110,03-09-2025 00:00,Valid,847.78,0.116896
6701856260334,7593008300270,03-09-2025 00:00,Valid,3490.01,0.105128
6701856162030,7584334217454,03-09-2025 00:00,Not Valid,0,1
6701855768814,8777861595374,03-09-2025 00:00,Valid,1157.41,0.703001
6701855736046,8777861595374,03-09-2025 00:00,Valid,1157.41,0.703001
6701855375598,8777930703086,03-09-2025 00:00,Valid,2166.01,0.166922
6701855244526,6543888744686,03-09-2025 00:00,Valid,5773.02,0.232925
6701855047918,8777930932462,03-09-2025 00:00,Valid,818.01,0.138946
6701855015150,8668833349870,03-09-2025 00:00,Valid,1188.01,0.09589
6701854851310,7156448723182,03-09-2025 00:00,Valid,1430,0.537516
6701854327022,8360890237166,03-09-2025 00:00,Valid,230,0.148148
6701853507822,6082398126318,03-09-2025 00:00,Valid,3942,0.1
6701853212910,8695248027886,03-09-2025 00:00,Valid,898,0.078974
6701852262638,6417839325422,03-09-2025 00:00,Valid,3654.2,0.212287
6701851541742,8777903603950,03-09-2025 00:00,Valid,851.01,0.104209
6701851312366,7809967456494,03-09-2025 00:00,Valid,6345.01,0.119484
6701851279598,6139267121390,03-09-2025 00:00,Valid,1191.01,0.124264
6701851017454,7728432251118,03-09-2025 00:00,Valid,2156.01,0.183333
6701850886382,8771361112302,03-09-2025 00:00,Not Valid,299,0.400802
6701850165486,8631694262510,03-09-2025 00:00,Not Valid,0.01,0
6701850198254,8259061547246,03-09-2025 00:00,Valid,672,0.100402
6701849870574,8201182216430,03-09-2025 00:00,Not Valid,2,0.999524
6701849510126,8777921102062,03-09-2025 00:00,Valid,2762.1,0.171536
6701849444590,8777921003758,03-09-2025 00:00,Valid,1997.01,0.775567
6701849313518,8621782401262,03-09-2025 00:00,Valid,2397.01,0.239047
6701848625390,7656508096750,03-09-2025 00:00,Valid,5762,0.215948
6701848658158,8777917628654,03-09-2025 00:00,Valid,2506.02,0.339656
6701847183598,8777899737326,03-09-2025 00:00,Valid,554,0.119237
6701847150830,8777676751086,03-09-2025 00:00,Valid,710.01,0.410296
6701846692078,8777898885358,03-09-2025 00:00,Valid,1551.24,0.331074
6701846626542,7408318316782,03-09-2025 00:00,Valid,3350,0
6701846102254,8599832101102,03-09-2025 00:00,Not Valid,299,0.400802
6701845741806,7030450815214,03-09-2025 00:00,Valid,492,0.18
6701845381358,7788125847790,03-09-2025 00:00,Valid,4645.51,0.139722
6701844955374,7250609242350,03-09-2025 00:00,Valid,2085.02,0.112761
6701844562158,8265011724526,03-09-2025 00:00,Valid,805.01,0.129728
6701844201710,7032512970990,03-09-2025 00:00,Valid,1734,0.132132
6701844070638,7982556545262,03-09-2025 00:00,Valid,552.01,0.079999
6701843153134,8777862152430,03-09-2025 00:00,Valid,1292.01,0.192499
6701842759918,8259061547246,03-09-2025 00:00,Valid,4183,0.094393
6701842727150,7783127351534,03-09-2025 00:00,Valid,9181.78,0.22771
6701842268398,6974847221998,03-09-2025 00:00,Valid,4104.02,0.144999
6701841481966,8777900490990,03-09-2025 00:00,Valid,2229.01,0.148911
6701841416430,6807319019758,03-09-2025 00:00,Valid,2250.05,0.173993
6701840990446,7548517318894,03-09-2025 00:00,Valid,240,0.076923
6701840761070,8712681619694,03-09-2025 00:00,Valid,931,0.05
6701840662766,7408318316782,03-09-2025 00:00,Not Valid,0,
6701840171246,8162269004014,03-09-2025 00:00,Valid,4734.8,0.1545
6701839712494,7384421466350,03-09-2025 00:00,Valid,3879,0.170977
6701839450350,6940612919534,03-09-2025 00:00,Valid,3455.61,0.231747
6701839352046,8188192588014,03-09-2025 00:00,Valid,1783.01,0.08329
6701838893294,6878380228846,03-09-2025 00:00,Not Valid,1,0.99811
6701838172398,7672764432622,03-09-2025 00:00,Valid,3362.51,0.217659
6701837975790,8749214531822,03-09-2025 00:00,Valid,1415.26,0.329582
6701837910254,7880330445038,03-09-2025 00:00,Valid,1606.01,0.224902
6701837582574,8777899475182,03-09-2025 00:00,Valid,799.01,0.600297
6701837058286,8407015751918,03-09-2025 00:00,Valid,1848.01,0.185902
6701836304622,8641140424942,03-09-2025 00:00,Valid,1104,0.08
6701835518190,8751595225326,03-09-2025 00:00,Not Valid,1225,0.02
6701834797294,7950941061358,03-09-2025 00:00,Valid,1639.31,0.146197
6701833552110,8777870803182,03-09-2025 00:00,Valid,1994,0.261208
6701833421038,8768437551342,03-09-2025 00:00,Not Valid,299,0.400802
6701832732910,6420293648622,03-09-2025 00:00,Valid,3905.01,0.143452
6701832012014,8777886793966,03-09-2025 00:00,Valid,2579,0.140047
6701829685486,8404008370414,03-09-2025 00:00,Valid,2258,0.193571
6701829587182,8580160094446,03-09-2025 00:00,Valid,1100.01,0.49977
6701829554414,7967665193198,03-09-2025 00:00,Valid,5884.21,0.20473
6701829390574,8399310553326,03-09-2025 00:00,Not Valid,0,1
6701829030126,8192348946670,03-09-2025 00:00,Valid,794.01,0.097726
6701828636910,8777880010990,03-09-2025 00:00,Valid,1063.71,0.265399
6701828407534,8166593036526,03-09-2025 00:00,Valid,1759.85,0.309321
6701828276462,8777880207598,03-09-2025 00:00,Not Valid,299,0.400802
6701827948782,8142391869678,03-09-2025 00:00,Valid,414,0.1
6701827555566,8000052855022,03-09-2025 00:00,Not Valid,1,0.993333
6701826506990,7378602066158,03-09-2025 00:00,Not Valid,1757.6,0.2
6701826277614,7258290258158,03-09-2025 00:00,Valid,1394.01,0.262042
6701826081006,6955530289390,03-09-2025 00:00,Valid,1439,0.137807
6701825655022,8749829259502,03-09-2025 00:00,Valid,3694,0.086548
6701824901358,8634765508846,03-09-2025 00:00,Valid,268,0.007407
6701824475374,8777873359086,03-09-2025 00:00,Valid,4349.01,0.130026
6701824344302,8432880877806,03-09-2025 00:00,Valid,922,0.237386
6701824114926,7790114898158,03-09-2025 00:00,Valid,78,0.025
6701823951086,8170821452014,03-09-2025 00:00,Valid,4697.96,0.215569
6701823787246,8632576082158,03-09-2025 00:00,Valid,1931.01,0.487661
6701823590638,8656112681198,03-09-2025 00:00,Valid,788.62,0.072223
6701823164654,8598218703086,03-09-2025 00:00,Valid,2950,0.106061
6701822804206,8735384273134,03-09-2025 00:00,Not Valid,299,0.400802
6701822673134,8389168201966,03-09-2025 00:00,Valid,3060.01,0.15
6701822607598,7543377428718,03-09-2025 00:00,Not Valid,0,1
6701822476526,8265011724526,03-09-2025 00:00,Valid,751.01,0.111241
6701822312686,8648546418926,03-09-2025 00:00,Valid,760,0.05
6701822214382,8777857106158,03-09-2025 00:00,Valid,3759,0.276976
6701821264110,8235652546798,03-09-2025 00:00,Valid,1870,0.15
6701820870894,6065462444270,03-09-2025 00:00,Valid,972.01,0.189998
6701820313838,8777830400238,03-09-2025 00:00,Valid,1112.65,0.116951
6701820215534,8477772841198,03-09-2025 00:00,Not Valid,2199,0
6701820117230,7214011023598,03-09-2025 00:00,Valid,6598.71,0.151838
6701819887854,8752200384750,03-09-2025 00:00,Valid,1320.3,0.227895
6701819560174,8536236130542,03-09-2025 00:00,Valid,380,0.05
6701819265262,7585858257134,03-09-2025 00:00,Valid,1087.2,0.74102
6701819166958,8777863987438,03-09-2025 00:00,Valid,4691.01,0.284908
6701818937582,7982213202158,03-09-2025 00:00,Valid,936.01,0.099999
6701818872046,6807105929454,03-09-2025 00:00,Valid,2329,0.137088
6701818413294,7515771961582,03-09-2025 00:00,Not Valid,0,
6701818118382,6795765416174,03-09-2025 00:00,Valid,2273,0.161255
6701818085614,8252638527726,03-09-2025 00:00,Not Valid,1,0.999375
6701817626862,8342602645742,03-09-2025 00:00,Valid,10976.01,0.189963
6701816348910,7118059045102,03-09-2025 00:00,Valid,1139.01,0.239651
6701816021230,6531329360110,03-09-2025 00:00,Valid,301,0.059375
6701815824622,8670505828590,03-09-2025 00:00,Valid,2163.4,0.189133
6701815660782,7699080446190,03-09-2025 00:00,Valid,1129.01,0.082113
6701814644974,6811762098414,03-09-2025 00:00,Valid,1658.64,0.206012
6701814153454,7594051764462,03-09-2025 00:00,Valid,1299,0.101038
6701813858542,8557654016238,03-09-2025 00:00,Valid,2854.01,0.248551
6701813399790,8235337285870,03-09-2025 00:00,Not Valid,1,0.994975
6701812678894,6140491530478,03-09-2025 00:00,Valid,1072.01,0.106666
6701812711662,8734754341102,03-09-2025 00:00,Valid,1780,0.205357
6701811630318,8195134947566,03-09-2025 00:00,Valid,1871.01,0.494186
6701811237102,6642522685678,03-09-2025 00:00,Valid,1776.5,0.1925
6701811138798,8182262104302,03-09-2025 00:00,Valid,9906.01,0.21306
6701810811118,8777821225198,03-09-2025 00:00,Valid,365,0.188889
6701810221294,6262130409710,03-09-2025 00:00,Not Valid,1,0.999457
6701810188526,7454926045422,03-09-2025 00:00,Valid,3215.01,0.175641
6701809860846,7270065832174,03-09-2025 00:00,Valid,293,0.098462
6701809598702,8773470683374,03-09-2025 00:00,Valid,269,0.021818
6701808943342,6778941473006,03-09-2025 00:00,Valid,849.01,0.150149
6701808877806,6867567018222,03-09-2025 00:00,Valid,3233.73,0.225274
6701808910574,7647663620334,03-09-2025 00:00,Valid,2988,0.136416
6701808353518,8371066110190,03-09-2025 00:00,Not Valid,1,0.998529
6701808124142,8460460294382,03-09-2025 00:00,Not Valid,0,
6701807829230,8252638527726,03-09-2025 00:00,Not Valid,0,
6701807730926,6420310687982,03-09-2025 00:00,Valid,3787,0.282765
6701805273326,8714918363374,03-09-2025 00:00,Valid,2672,0.151477
6701804486894,7483663024366,03-09-2025 00:00,Valid,2969.01,0.181642
6701803569390,6140491530478,03-09-2025 00:00,Not Valid,0,
6701803077870,8777788522734,03-09-2025 00:00,Valid,1795,0.145238
6701802356974,8322636513518,03-09-2025 00:00,Not Valid,0,
6701802062062,6712580276462,03-09-2025 00:00,Valid,445.23,0.127
6701801898222,7025630347502,03-09-2025 00:00,Valid,2064.97,0.135999
6701801865454,8777789407470,03-09-2025 00:00,Valid,2251,0.273637
6701801701614,7659399184622,03-09-2025 00:00,Valid,399,0.6002
6701801636078,7464415690990,03-09-2025 00:00,Valid,7948,0.011443
6701800980718,8533441020142,03-09-2025 00:00,Valid,1372,0.139812
6701800489198,7577809223918,03-09-2025 00:00,Valid,250,0
6701800456430,8777830400238,03-09-2025 00:00,Not Valid,0,
6701800358126,8366595145966,03-09-2025 00:00,Not Valid,0,1
6701799866606,7959957438702,03-09-2025 00:00,Valid,832,0.128796
6701798850798,8269374849262,03-09-2025 00:00,Not Valid,0,1
6701798195438,7486821433582,03-09-2025 00:00,Valid,2072.4,0.445882
6701797179630,7107313565934,03-09-2025 00:00,Valid,555,0
6701796786414,8424426701038,03-09-2025 00:00,Valid,1600,0.359488
6701796589806,6959709913326,03-09-2025 00:00,Valid,740.01,0.09756
6701796425966,8573947838702,03-09-2025 00:00,Valid,8845.02,0.119637
6701795999982,7025630347502,03-09-2025 00:00,Valid,4139.01,0.203885
6701795836142,8757812527342,03-09-2025 00:00,Not Valid,0,1
6701794787566,8777824272622,03-09-2025 00:00,Valid,599.01,0.700347
6701794623726,7925399126254,03-09-2025 00:00,Valid,2459,0.310045
6701794230510,8777816768750,03-09-2025 00:00,Valid,2099,0.260915
6701793738990,8762266321134,03-09-2025 00:00,Not Valid,1.01,0.999275
6701793018094,8751995912430,03-09-2025 00:00,Not Valid,0.01,0
6701792100590,8406042214638,03-09-2025 00:00,Valid,758,0.064198
6701792035054,7148347425006,03-09-2025 00:00,Valid,15564.01,0.178247
6701791936750,8387076620526,03-09-2025 00:00,Valid,1084.01,0.149803
6701791674606,8417374699758,03-09-2025 00:00,Valid,608.01,0.044024
6701790888174,8391393640686,03-09-2025 00:00,Valid,6793,0.159282
6701790462190,8658111693038,03-09-2025 00:00,Valid,794.43,0.1173
6701790363886,8436075495662,03-09-2025 00:00,Valid,76,0.084337
6701789905134,6557876322542,03-09-2025 00:00,Valid,4590,0.101761
6701789806830,8745382248686,03-09-2025 00:00,Valid,1106.11,0.174551
6701788889326,8596812071150,03-09-2025 00:00,Not Valid,299,0.400802
6701788299502,6689896464622,03-09-2025 00:00,Valid,2430.83,0.155965
6701788037358,6977693221102,03-09-2025 00:00,Valid,3612.01,0.286165
6701787807982,8231025213678,03-09-2025 00:00,Not Valid,1,0.994975
6701787185390,8737629208814,03-09-2025 00:00,Valid,333,0.075
6701787054318,7942702301422,03-09-2025 00:00,Not Valid,3446,0
6701786628334,6739986088174,03-09-2025 00:00,Valid,4375.02,0.446061
6701786595566,5981886480622,03-09-2025 00:00,Not Valid,299,0.400802
6701786562798,8770563604718,03-09-2025 00:00,Not Valid,1975.01,0.562083
6701786398958,8344611651822,03-09-2025 00:00,Not Valid,499,0.615858
6701786071278,8744084472046,03-09-2025 00:00,Not Valid,0,
6701785186542,8385664024814,03-09-2025 00:00,Valid,2518.02,0.284861
6701784957166,8608257376494,03-09-2025 00:00,Valid,4747.02,0.210412
6701783056622,8244153876718,03-09-2025 00:00,Valid,699.01,0.708747
6701782663406,6554211975406,03-09-2025 00:00,Valid,4301,0.155675
6701782565102,7778351841518,03-09-2025 00:00,Valid,1567.91,0.210125
6701782335726,8727051567342,03-09-2025 00:00,Valid,950.01,0.239998
6701782434030,8564266991854,03-09-2025 00:00,Valid,617,0.198701
6701782008046,7911053590766,03-09-2025 00:00,Not Valid,0,1
6701780599022,8777776103662,03-09-2025 00:00,Valid,1153.92,0.357506
6701780533486,6656226853102,03-09-2025 00:00,Valid,3625.21,0.145
6701780435182,7022098972910,03-09-2025 00:00,Valid,3195.01,0.180769
6701780336878,8396539494638,03-09-2025 00:00,Valid,1019.91,0.112358
6701779878126,7792287777006,03-09-2025 00:00,Valid,1083,0.24
6701779452142,6395656208622,03-09-2025 00:00,Valid,2026.91,0.204825
6701779353838,8777780592878,03-09-2025 00:00,Not Valid,0,
6701779255534,8143218508014,03-09-2025 00:00,Not Valid,0,
6701779189998,7594051764462,03-09-2025 00:00,Not Valid,1479.2,0.353497
6701778895086,8636784967918,03-09-2025 00:00,Not Valid,0,
6701778665710,8777758802158,03-09-2025 00:00,Valid,1119.61,0.284141
6701778370798,8777410380014,03-09-2025 00:00,Not Valid,299,0.400802
6701777453294,5451673895085,03-09-2025 00:00,Valid,3351.61,0.145
6701777092846,8715989680366,03-09-2025 00:00,Valid,267,0.011111
6701776896238,6771269042414,03-09-2025 00:00,Valid,653,0.129333
6701775618286,8130444722414,03-09-2025 00:00,Valid,11876,0.093435
6701775093998,8587058807022,03-09-2025 00:00,Valid,1786,0.069792
6701774864622,8310115107054,03-09-2025 00:00,Not Valid,1431.01,0.348656
6701774471406,8182480896238,03-09-2025 00:00,Valid,7404.82,0.176146
6701774307566,8678117736686,03-09-2025 00:00,Not Valid,0,
6701774045422,7955422642414,03-09-2025 00:00,Not Valid,1.01,0.999279
6701773226222,7601787601134,03-09-2025 00:00,Not Valid,223,0.108
6701771981038,7729733665006,03-09-2025 00:00,Not Valid,0,1
6701771718894,8720738975982,03-09-2025 00:00,Valid,3028,0.227551
6701771489518,8777745694958,03-09-2025 00:00,Valid,1152,0.127273
6701771260142,8592662069486,03-09-2025 00:00,Valid,9470.01,0.278091
6701770932462,7791866314990,03-09-2025 00:00,Valid,4851.8,0.204493
6701770637550,8269374849262,03-09-2025 00:00,Not Valid,1,0.994975
6701770113262,6777879068910,03-09-2025 00:00,Valid,3966.82,0.187961
6701769982190,8776199110894,03-09-2025 00:00,Valid,748.01,0.129219
6701769851118,8600651596014,03-09-2025 00:00,Not Valid,0,
6701769457902,7875403186414,03-09-2025 00:00,Valid,794,0.097727
6701769228526,8509853204718,03-09-2025 00:00,Valid,658.01,0.059999
6701768900846,8768366444782,03-09-2025 00:00,Not Valid,2802.01,0.319737
6701768671470,8777776169198,03-09-2025 00:00,Valid,1780.01,0.232096
6701768638702,6840798576878,03-09-2025 00:00,Valid,1059.71,0.290694
6701767688430,8166349603054,03-09-2025 00:00,Valid,2976.01,0.234764
6701767524590,8636630139118,03-09-2025 00:00,Not Valid,1358.4,0.2
6701766934766,8138652090606,03-09-2025 00:00,Valid,1954.01,0.259848
6701766803694,8180887912686,03-09-2025 00:00,Valid,1235.01,0.05
6701766443246,7785896181998,03-09-2025 00:00,Not Valid,1499,0.250125
6701766344942,8721310744814,03-09-2025 00:00,Valid,831,0.07047
6701766082798,7757531414766,03-09-2025 00:00,Not Valid,0,
6701765755118,6120510718190,03-09-2025 00:00,Valid,1215.42,0.155964
6701765558510,7723477303534,03-09-2025 00:00,Not Valid,0,
6701765525742,7485995548910,03-09-2025 00:00,Valid,830,0.086909
6701764215022,6525703160046,03-09-2025 00:00,Valid,3870.01,0.130337
6701763789038,8719529836782,03-09-2025 00:00,Not Valid,499,0.500501
6701763494126,8676540645614,03-09-2025 00:00,Valid,920.55,0.385891
6701763461358,7497114714350,03-09-2025 00:00,Valid,603.35,0.05728
6701763330286,7598383169774,03-09-2025 00:00,Valid,1644,0.051356
6701763133678,6551248994542,03-09-2025 00:00,Valid,2559.01,0.406677
6701762871534,8777765290222,03-09-2025 00:00,Valid,80,0.02439
6701762674926,6860792692974,03-09-2025 00:00,Valid,3402.01,0.209388
6701762609390,8584805548270,03-09-2025 00:00,Valid,764,0.150167
6701762150638,8777765454062,03-09-2025 00:00,Not Valid,0,
6701761986798,8604030370030,03-09-2025 00:00,Valid,2317.34,0.175327
6701761757422,8029092413678,03-09-2025 00:00,Not Valid,0,
6701761724654,8722808865006,03-09-2025 00:00,Not Valid,0,1
6701761560814,7791866314990,03-09-2025 00:00,Valid,3497,0.149148
6701761102062,8722808865006,03-09-2025 00:00,Not Valid,0,1
6701760676078,8382904140014,03-09-2025 00:00,Not Valid,299,0.400802
6701760741614,6477201244398,03-09-2025 00:00,Valid,1814.01,0.327898
6701760774382,7434976395502,03-09-2025 00:00,Not Valid,1.02,0.999668
6701760545006,6120510718190,03-09-2025 00:00,Valid,9487.01,0.229951
6701759987950,8618227073262,03-09-2025 00:00,Valid,222,0.013333
6701758775534,6080546472174,03-09-2025 00:00,Valid,1053.01,0.059821
6701758742766,5451673895085,03-09-2025 00:00,Valid,5861.01,0.173342
6701758316782,7592970387694,03-09-2025 00:00,Not Valid,499,0.615858
6701758251246,6120510718190,03-09-2025 00:00,Valid,9487.01,0.229951
6701758054638,7538754191598,03-09-2025 00:00,Valid,4035.6,0.145
6701757300974,7827351372014,03-09-2025 00:00,Valid,889.01,0.119801
6701757071598,5535541395629,03-09-2025 00:00,Not Valid,2118.3,0.097444
6701756874990,6477201244398,03-09-2025 00:00,Not Valid,0,
6701756219630,8029092413678,03-09-2025 00:00,Not Valid,0,
6701755924718,6860792692974,03-09-2025 00:00,Valid,3503.01,0.151405
6701755367662,7631553855726,03-09-2025 00:00,Valid,558.72,0.0688
6701755039982,8774352863470,03-09-2025 00:00,Valid,474,0.088462
6701754712302,6420495859950,03-09-2025 00:00,Valid,825.45,0.140165
6701753860334,8603822489838,03-09-2025 00:00,Valid,1709.01,0.219277
6701753762030,8628245004526,03-09-2025 00:00,Valid,270,0.1
6701753696494,7739560689902,03-09-2025 00:00,Valid,1568,0.049697
6701753630958,8775907770606,03-09-2025 00:00,Not Valid,1.01,0.999626
6701753663726,6627029876974,03-09-2025 00:00,Valid,9712.01,0.182354
6701753467118,5484117426349,03-09-2025 00:00,Valid,1587.01,0.209267
6701752287470,7903092703470,03-09-2025 00:00,Valid,3573,0.119951
6701751075054,5451673895085,03-09-2025 00:00,Valid,6373.02,0.188152
6701750616302,8777660596462,03-09-2025 00:00,Valid,665.01,0.049999
6701749469422,8777739108590,03-09-2025 00:00,Valid,2714,0.285601
6701748191470,8461572145390,03-09-2025 00:00,Valid,971.01,0.057281
6701748125934,8438257484014,03-09-2025 00:00,Valid,1570.35,0.467317
6701747962094,7808515440878,03-09-2025 00:00,Valid,783,0.129032
6701747896558,8771728408814,03-09-2025 00:00,Not Valid,8,0.959799
6701747798254,8207652716782,03-09-2025 00:00,Valid,5811.02,0.091179
6701747634414,7647687770350,03-09-2025 00:00,Valid,244,0.061538
6701747601646,7473714233582,03-09-2025 00:00,Valid,338,0.110526
6701747175662,8777720987886,03-09-2025 00:00,Valid,815.41,0.167957
6701746487534,8777734193390,03-09-2025 00:00,Valid,193,0.080952
6701746389230,8540444262638,03-09-2025 00:00,Not Valid,499,0.500501
6701745832174,6259105333486,03-09-2025 00:00,Valid,1026.01,0.05
6701745766638,7502774960366,03-09-2025 00:00,Valid,1406.76,0.634514
6701745406190,8641105887470,03-09-2025 00:00,Not Valid,1,0.995122
6701745438958,8765479092462,03-09-2025 00:00,Not Valid,0,
6701744881902,8314969063662,03-09-2025 00:00,Not Valid,0,1
6701744849134,8777733046510,03-09-2025 00:00,Not Valid,299,0.400802
6701744488686,6355607978222,03-09-2025 00:00,Valid,4692.02,0.211428
6701744390382,8777725935854,03-09-2025 00:00,Valid,392,0.02
6701744226542,8497834033390,03-09-2025 00:00,Valid,369.01,0.110841
6701743407342,6130212274414,03-09-2025 00:00,Valid,4137.01,0.18627
6701742391534,8752521773294,03-09-2025 00:00,Not Valid,1398.01,0.407374
6701742227694,8022584656110,03-09-2025 00:00,Not Valid,1,0.997143
6701741146350,8777714761966,03-09-2025 00:00,Valid,2757.01,0.283895
6701741211886,7116197036270,03-09-2025 00:00,Valid,3416.62,0.140045
6701740884206,8707582001390,03-09-2025 00:00,Valid,32.04,0.919497
6701739409646,8777720365294,03-09-2025 00:00,Valid,1402.72,0.205258
6701739311342,8768788103406,03-09-2025 00:00,Not Valid,0,1
6701738983662,8338097340654,03-09-2025 00:00,Valid,2876.01,0.417223
6701738950894,7282572886254,03-09-2025 00:00,Valid,3582.46,0.259519
6701738524910,8739657482478,03-09-2025 00:00,Valid,513.01,0.077337
6701738492142,6776976146670,03-09-2025 00:00,Valid,599.01,0.700347
6701738164462,6119723434222,03-09-2025 00:00,Valid,2892.76,0.196235
6701738000622,8749429424366,03-09-2025 00:00,Valid,1174.01,0.53021
6701737804014,6171330248942,03-09-2025 00:00,Not Valid,0,1
6701737771246,8777714958574,03-09-2025 00:00,Not Valid,0,1
6701737738478,8311002956014,03-09-2025 00:00,Valid,2687.33,0.253522
6701737476334,7713498431726,03-09-2025 00:00,Valid,848.01,0.15115
6701737279726,7773384802542,03-09-2025 00:00,Valid,499.01,0.688121
6701737017582,8777686057198,03-09-2025 00:00,Valid,2039.01,0.215467
6701736558830,6171330248942,03-09-2025 00:00,Not Valid,0,1
6701736526062,8300732285166,03-09-2025 00:00,Valid,676,0.098667
6701736329454,8777689727214,03-09-2025 00:00,Valid,899.01,0.550272
6701736165614,6047104073966,03-09-2025 00:00,Valid,699.01,0.708747
6701735805166,7766588850414,03-09-2025 00:00,Not Valid,6452,0.250203
6701735772398,6065462444270,03-09-2025 00:00,Not Valid,0,
6701735739630,8777464611054,03-09-2025 00:00,Not Valid,1.01,0.994925
6701735280878,7535028076782,03-09-2025 00:00,Valid,2250.01,0.1
6701734461678,8188859908334,03-09-2025 00:00,Valid,1841.42,0.205946
6701734232302,8732680159470,03-09-2025 00:00,Valid,928.01,0.071999
6701734101230,7542869819630,03-09-2025 00:00,Valid,1317.01,0.246997
6701734035694,6948340465902,03-09-2025 00:00,Valid,2312,0.105609
6701733511406,8153888227566,03-09-2025 00:00,Valid,3135.01,0.235179
6701733347566,8777437249774,03-09-2025 00:00,Valid,1399.01,0.650161
6701733282030,8097457635566,03-09-2025 00:00,Not Valid,1,0.993333
6701733314798,8288490160366,03-09-2025 00:00,Not Valid,1,0.999374
6701733019886,5384511193261,03-09-2025 00:00,Not Valid,1.01,0.999905
6701732921582,7165068181742,03-09-2025 00:00,Valid,805.01,0.052941
6701732528366,7355903213806,03-09-2025 00:00,Valid,847.41,0.199053
6701732397294,8737484079342,03-09-2025 00:00,Not Valid,1,0.99975
6701732167918,8044870074606,03-09-2025 00:00,Valid,971.25,0.608722
6701731512558,6298389938414,03-09-2025 00:00,Valid,1868.01,0.123004
6701730595054,8777679700206,03-09-2025 00:00,Valid,270,0.114754
6701730463982,8772269867246,03-09-2025 00:00,Valid,4841,0.179352
6701729874158,8751625732334,03-09-2025 00:00,Valid,1202.6,0.349242
6701729677550,8151568482542,03-09-2025 00:00,Valid,1273,0.161949
6701729218798,8777698935022,03-09-2025 00:00,Valid,1670.01,0.240908
6701729153262,8777692938478,03-09-2025 00:00,Valid,853,0.710651
6701728727278,7461211799790,03-09-2025 00:00,Valid,1632,0.04
6701727744238,6899563659502,03-09-2025 00:00,Valid,3725,0.185614
6701727547630,6889334604014,03-09-2025 00:00,Valid,9924,0.172172
6701727514862,8338097340654,03-09-2025 00:00,Valid,6677.01,0.186525
6701727219950,8777693561070,03-09-2025 00:00,Valid,1870.01,0.149999
6701726957806,7661917044974,03-09-2025 00:00,Not Valid,0,1
6701726892270,6284687802606,03-09-2025 00:00,Valid,933.15,0.066859
6701726597358,6540804030702,03-09-2025 00:00,Valid,2566.93,0.107158
6701726531822,8627546751214,03-09-2025 00:00,Valid,152,0.05
6701726499054,7595751604462,03-09-2025 00:00,Valid,937.01,0.147405
6701726302446,8774972932334,03-09-2025 00:00,Not Valid,0,
6701726171374,8751851241710,03-09-2025 00:00,Not Valid,1,0.994975
6701726073070,6974527963374,03-09-2025 00:00,Valid,3217.02,0.148941
6701726040302,8507906687214,03-09-2025 00:00,Valid,1570.81,0.170643
6701725941998,8623736324334,03-09-2025 00:00,Valid,1901,0.119907
6701723877614,8244007272686,03-09-2025 00:00,Valid,338,0.374074
6701723812078,7650213134574,03-09-2025 00:00,Not Valid,1,0.998611
6701723222254,7159082123502,03-09-2025 00:00,Valid,1152,0.120611
6701723189486,8777681469678,03-09-2025 00:00,Valid,1184.41,0.234882
6701723156718,8774115492078,03-09-2025 00:00,Valid,1453.67,0.3522
6701722861806,8774352863470,03-09-2025 00:00,Not Valid,0,
6701722534126,7130049020142,03-09-2025 00:00,Valid,2502.3,0.192806
6701722304750,8255793463534,03-09-2025 00:00,Valid,1121.01,0.150113
6701722075374,8777675800814,03-09-2025 00:00,Valid,4593,0.34367
6701721944302,,03-09-2025 00:00,Not Valid,2852,0.124025
6701721780462,8771034874094,03-09-2025 00:00,Not Valid,1.01,0.999611
6701721682158,6435534864622,03-09-2025 00:00,Valid,3191.77,0.1816
6701721714926,8777639002350,03-09-2025 00:00,Valid,732,0.123353
6701720371438,6265409274094,03-09-2025 00:00,Valid,1207.5,0.149648
6701720043758,6738875154670,03-09-2025 00:00,Valid,589,0.068038
6701719781614,5981670736110,03-09-2025 00:00,Not Valid,0,1
6701719224558,8777671606510,03-09-2025 00:00,Valid,1759,0.153513
6701718896878,6823060701422,03-09-2025 00:00,Valid,2302.01,0.156776
6701718798574,7600385655022,03-09-2025 00:00,Valid,3616.66,0.1963
6701718536430,6115663741166,03-09-2025 00:00,Valid,2028.01,0.153235
6701718470894,8416737329390,03-09-2025 00:00,Valid,167,0.097297
6701718405358,7434976395502,03-09-2025 00:00,Not Valid,0,
6701718339822,6313906143470,03-09-2025 00:00,Valid,5604.01,0.150136
6701717913838,8257155924206,03-09-2025 00:00,Valid,695.01,0.683944
6701717782766,8774762627310,03-09-2025 00:00,Valid,1079,0.061739
6701717717230,8777198797038,03-09-2025 00:00,Valid,1478.41,0.260799
6701717618926,6230461382894,03-09-2025 00:00,Not Valid,1.01,0.999605
6701717520622,7560139669742,03-09-2025 00:00,Valid,1426,0.202907
